semesterCode,departmentCode,courseCode,courseTitle,courseCredit,section,facultyCode,time,room,seatCapacity,course_upper,dayOfWeek,start,end
253,MGT,BUS172,Introduction to Statistics,3.0,31,MHSN,RA 02:40 PM - 04:10 PM,NAC305,40,BUS172,RA,02:40,04:10
253,MGT,BUS172,Introduction to Statistics,3.0,4,MHM,ST 09:40 AM - 11:10 AM,NAC306,35,BUS172,ST,09:40,11:10
253,MGT,BUS172,Introduction to Statistics,3.0,5,RUE,ST 09:40 AM - 11:10 AM,NAC504,45,BUS172,ST,09:40,11:10
253,MGT,BUS172,Introduction to Statistics,3.0,6,BSK,ST 04:20 PM - 05:50 PM,NAC308,40,BUS172,ST,04:20,05:50
253,MGT,BUS172,Introduction to Statistics,3.0,7,MHSN,MW 08:00 AM - 09:30 AM,NAC307,40,BUS172,MW,08:00,09:30
253,MGT,BUS172,Introduction to Statistics,3.0,8,MWHB,MW 08:00 AM - 09:30 AM,NAC308,40,BUS172,MW,08:00,09:30
253,MGT,BUS172,Introduction to Statistics,3.0,9,KMS2,MW 08:00 AM - 09:30 AM,NAC404,40,BUS172,MW,08:00,09:30
253,MGT,BUS173,Applied Statistics,3.0,1,JAH,ST 09:40 AM - 11:10 AM,NAC501,40,BUS173,ST,09:40,11:10
253,MGT,BUS173,Applied Statistics,3.0,10,FAS,MW 02:40 PM - 04:10 PM,NAC502,40,BUS173,MW,02:40,04:10
253,MGT,BUS173,Applied Statistics,3.0,11,BSK,MW 04:20 PM - 05:50 PM,NAC308,40,BUS173,MW,04:20,05:50
253,MGT,BUS173,Applied Statistics,3.0,12,MAU3,RA 08:00 AM - 09:30 AM,NAC306,35,BUS173,RA,08:00,09:30
253,MGT,BUS173,Applied Statistics,3.0,13,ADS1,RA 11:20 AM - 12:50 PM,NAC306,35,BUS173,RA,11:20,12:50
253,MGT,BUS173,Applied Statistics,3.0,14,Min,RA 02:40 PM - 04:10 PM,NAC404,40,BUS173,RA,02:40,04:10
253,MGT,BUS173,Applied Statistics,3.0,15,JHK,RA 04:20 PM - 05:50 PM,NAC501,40,BUS173,RA,04:20,05:50
253,MGT,BUS173,Applied Statistics,3.0,16,PKK,RA 06:00 PM - 07:30 PM,NAC306,35,BUS173,RA,06:00,07:30
253,MGT,BUS173,Applied Statistics,3.0,17,MDRH,RA 06:00 PM - 07:30 PM,NAC404,40,BUS173,RA,06:00,07:30
253,MGT,BUS173,Applied Statistics,3.0,18,RSj,ST 09:40 AM - 11:10 AM,NAC620,45,BUS173,ST,09:40,11:10
253,MGT,BUS173,Applied Statistics,3.0,2,JAH,ST 11:20 AM - 12:50 PM,NAC404,40,BUS173,ST,11:20,12:50
253,MGT,BUS173,Applied Statistics,3.0,3,RSj,ST 01:00 PM - 02:30 PM,NAC205,0,BUS173,ST,01:00,02:30
253,MGT,BUS173,Applied Statistics,3.0,4,ARK1,ST 02:40 PM - 04:10 PM,NAC502,40,BUS173,ST,02:40,04:10
253,MGT,BUS173,Applied Statistics,3.0,5,RUE,ST 02:40 PM - 04:10 PM,NAC601,40,BUS173,ST,02:40,04:10
253,MGT,BUS173,Applied Statistics,3.0,6,RAR,ST 04:20 PM - 05:50 PM,NAC604,45,BUS173,ST,04:20,05:50
253,MGT,BUS173,Applied Statistics,3.0,7,MHM,MW 08:00 AM - 09:30 AM,NAC505,45,BUS173,MW,08:00,09:30
253,MGT,BUS173,Applied Statistics,3.0,8,MHM,MW 09:40 AM - 11:10 AM,NAC306,35,BUS173,MW,09:40,11:10
253,MGT,BUS173,Applied Statistics,3.0,9,RsJ,MW 02:40 PM - 04:10 PM,NAC204,35,BUS173,MW,02:40,04:10
253,MGT,BUS251,Business Communication,3.0,1,TYA,ST 09:40 AM - 11:10 AM,NAC204,35,BUS251,ST,09:40,11:10
253,MGT,BUS251,Business Communication,3.0,10,TBA,ST 06:00 PM - 07:30 PM,NAC305,0,BUS251,ST,06:00,07:30
253,MGT,BUS251,Business Communication,3.0,11,LKK,ST 06:00 PM - 07:30 PM,NAC306,35,BUS251,ST,06:00,07:30
253,MGT,BUS251,Business Communication,3.0,12,TYA,MW 09:40 AM - 11:10 AM,NAC620,45,BUS251,MW,09:40,11:10
253,MGT,BUS251,Business Communication,3.0,13,FSS,MW 09:40 AM - 11:10 AM,NAC209,40,BUS251,MW,09:40,11:10
253,MBA,BUS525,Managerial Economics,3.0,1,Tmr,M 07:00 PM - 10:10 PM,NAC603,35,BUS525,M,07:00,10:10
253,MBA,BUS525,Managerial Economics,3.0,2,Tmr,W 07:00 PM - 10:10 PM,NAC603,35,BUS525,W,07:00,10:10
253,MBA,BUS525,Managerial Economics,3.0,3,SBn,S 07:00 PM - 10:10 PM,NAC619,35,BUS525,S,07:00,10:10
253,MBA,BUS525,Managerial Economics,3.0,4,SBn,T 07:00 PM - 10:10 PM,NAC619,35,BUS525,T,07:00,10:10
253,MBA,BUS525,Managerial Economics,3.0,5,SAF1,A 03:00 PM - 06:30 PM,NAC619,35,BUS525,A,03:00,06:30
253,MBA,BUS530,Economic Conditions Analysis,3.0,1,Tmr,T 07:00 PM - 10:10 PM,NAC603,35,BUS530,T,07:00,10:10
253,MBA,BUS530,Economic Conditions Analysis,3.0,2,AKP,R 07:00 PM - 10:10 PM,NAC993,35,BUS530,R,07:00,10:10
253,MBA,BUS530,Economic Conditions Analysis,3.0,3,ZB,M 07:00 PM - 10:10 PM,NAC509,35,BUS530,M,07:00,10:10
253,MBA,BUS530,Economic Conditions Analysis,3.0,4,QSn,W 07:00 PM - 10:10 PM,NAC621,35,BUS530,W,07:00,10:10
253,MBA,BUS530,Economic Conditions Analysis,3.0,5,MAU3,A 07:00 PM - 10:10 PM,NAC503,35,BUS530,A,07:00,10:10
253,MBA,BUS535,Business Research Methods,3.0,1,DSr,M 07:00 PM - 10:10 PM,NAC620,35,BUS535,M,07:00,10:10
253,MBA,BUS535,Business Research Methods,3.0,2,NZQ,W 07:00 PM - 10:10 PM,NAC602,35,BUS535,W,07:00,10:10
253,MBA,BUS535,Business Research Methods,3.0,3,TBA,R 07:00 PM - 10:10 PM,NAC604,35,BUS535,R,07:00,10:10
253,MBA,BUS535,Business Research Methods,3.0,4,ZbR,S 07:00 PM - 10:10 PM,NAC604,35,BUS535,S,07:00,10:10
253,MBA,BUS535,Business Research Methods,3.0,5,MTDI,T 07:00 PM - 10:10 PM,NAC514,35,BUS535,T,07:00,10:10
253,MBA,BUS535,Business Research Methods,3.0,6,MNE,A 07:00 PM - 10:10 PM,NAC508,35,BUS535,A,07:00,10:10
253,MBA,BUS601,Human Resource Management,3.0,1,KsM,T 03:00 PM - 06:30 PM,NAC992,35,BUS601,T,03:00,06:30
253,MBA,BUS601,Human Resource Management,3.0,2,KsM,T 07:00 PM - 10:10 PM,NAC601,35,BUS601,T,07:00,10:10
253,MBA,BUS601,Human Resource Management,3.0,3,Alm,S 07:00 PM - 10:10 PM,NAC991,35,BUS601,S,07:00,10:10
253,MBA,BUS601,Human Resource Management,3.0,4,QAF,W 07:00 PM - 10:10 PM,NAC992,35,BUS601,W,07:00,10:10
253,MBA,BUS601,Human Resource Management,3.0,5,SRCy,F 07:00 PM - 10:10 PM,NAC992,35,BUS601,F,07:00,10:10
253,MBA,BUS620,Marketing Management,3.0,1,TBA,F 09:00 AM - 12:30 PM,NAC603,35,BUS620,F,09:00,12:30
253,MBA,BUS620,Marketing Management,3.0,2,RUE,W 07:00 PM - 10:10 PM,NAC605,35,BUS620,W,07:00,10:10
253,MBA,BUS620,Marketing Management,3.0,3,MHHS,T 07:00 PM - 10:10 PM,NAC604,35,BUS620,T,07:00,10:10
253,MBA,BUS620,Marketing Management,3.0,4,MNE,R 07:00 PM - 10:10 PM,NAC508,35,BUS620,R,07:00,10:10
253,MBA,BUS620,Marketing Management,3.0,5,SMKN,S 07:00 PM - 10:10 PM,NAC510,35,BUS620,S,07:00,10:10
253,MBA,BUS635,Managerial Finance,3.0,1,SHNM,A 07:00 PM - 10:10 PM,NAC514,35,BUS635,A,07:00,10:10
253,MBA,BUS635,Managerial Finance,3.0,2,Rma,W 07:00 PM - 10:10 PM,NAC619A,35,BUS635,W,07:00,10:10
253,MBA,BUS635,Managerial Finance,3.0,3,Rma,M 07:00 PM - 10:10 PM,NAC619A,35,BUS635,M,07:00,10:10
253,MBA,BUS635,Managerial Finance,3.0,4,TNK,R 07:00 PM - 10:10 PM,NAC509,35,BUS635,R,07:00,10:10
253,MBA,BUS635,Managerial Finance,3.0,5,SNO,S 07:00 PM - 10:10 PM,NAC502,35,BUS635,S,07:00,10:10
253,MBA,BUS650,Operations Management,3.0,1,ZTM,S 07:00 PM - 10:10 PM,NAC992,35,BUS650,S,07:00,10:10
253,MBA,BUS650,Operations Management,3.0,2,ZTM,T 07:00 PM - 10:10 PM,NAC992,35,BUS650,T,07:00,10:10
253,MBA,BUS650,Operations Management,3.0,3,SNO,M 07:00 PM - 10:10 PM,NAC993,35,BUS650,M,07:00,10:10
253,MBA,BUS650,Operations Management,3.0,4,Hsi,A 03:00 PM - 06:30 PM,NAC993,35,BUS650,A,03:00,06:30
253,MBA,BUS685,International Business,3.0,1,Mel,S 07:00 PM - 10:10 PM,NAC602,35,BUS685,S,07:00,10:10
253,MBA,BUS685,International Business,3.0,2,Mel,T 07:00 PM - 10:10 PM,NAC602,35,BUS685,T,07:00,10:10
253,BMD,CHE101,General Chemistry,3.0,25,MLZ,RA 08:00 AM - 09:30 AM,NAC513,40,CHE101,RA,08:00,09:30
253,BMD,CHE101,General Chemistry,3.0,26,ABI,RA 01:00 PM - 02:30 PM,SAC401,40,CHE101,RA,01:00,02:30
253,BMD,CHE101,General Chemistry,3.0,27,MTN2,RA 01:00 PM - 02:30 PM,SAC402,40,CHE101,RA,01:00,02:30
253,BMD,CHE101,General Chemistry,3.0,28,SQU,RA 01:00 PM - 02:30 PM,SAC403,40,CHE101,RA,01:00,02:30
253,BMD,CHE101,General Chemistry,3.0,3,SMD1,ST 01:00 PM - 02:30 PM,SAC513,40,CHE101,ST,01:00,02:30
253,BMD,CHE101,General Chemistry,3.0,30,SQU,RA 02:40 PM - 04:10 PM,SAC401,40,CHE101,RA,02:40,04:10
253,BMD,CHE101,General Chemistry,3.0,31,LIZN,ST 09:40 AM - 11:10 AM,SAC312,0,CHE101,ST,09:40,11:10
253,BMD,CHE101,General Chemistry,3.0,32,LIZN,ST 11:20 AM - 12:50 PM,SAC306,0,CHE101,ST,11:20,12:50
253,BMD,CHE101,General Chemistry,3.0,33,LIZN,MW 08:00 AM - 09:30 AM,SAC312,0,CHE101,MW,08:00,09:30
253,BMD,CHE101,General Chemistry,3.0,34,TBA,RA 08:00 AM - 09:30 AM,SAC314,0,CHE101,RA,08:00,09:30
253,BMD,CHE101,General Chemistry,3.0,35,TBA,RA 04:20 PM - 05:50 PM,NAC204,0,CHE101,RA,04:20,05:50
253,BMD,CHE101,General Chemistry,3.0,36,MASM,RA 11:20 AM - 12:50 PM,SAC312,0,CHE101,RA,11:20,12:50
253,BMD,CHE101,General Chemistry,3.0,37,MABA,RA 02:40 PM - 04:10 PM,SAC407,40,CHE101,RA,02:40,04:10
253,BMD,CHE101,General Chemistry,3.0,38,MTN2,RA 04:20 PM - 05:50 PM,SAC401,40,CHE101,RA,04:20,05:50
253,BMD,CHE101,General Chemistry,3.0,39,SNHT,RA 04:20 PM - 05:50 PM,SAC402,40,CHE101,RA,04:20,05:50
253,BMD,CHE101,General Chemistry,3.0,4,SMD1,ST 04:20 PM - 05:50 PM,SAC511,40,CHE101,ST,04:20,05:50
253,BMD,CHE101,General Chemistry,3.0,40,MABA,RA 04:20 PM - 05:50 PM,SAC403,40,CHE101,RA,04:20,05:50
253,BMD,CHE101,General Chemistry,3.0,41,MMR3,RA 04:20 PM - 05:50 PM,SAC404,40,CHE101,RA,04:20,05:50
253,BMD,CHE101,General Chemistry,3.0,42,LTB,RA 04:20 PM - 05:50 PM,SAC405,40,CHE101,RA,04:20,05:50
253,BMD,CHE101,General Chemistry,3.0,43,MASM,RA 04:20 PM - 05:50 PM,SAC407,40,CHE101,RA,04:20,05:50
253,BMD,CHE101,General Chemistry,3.0,45,MASM,RA 06:00 PM - 07:30 PM,SAC304,40,CHE101,RA,06:00,07:30
253,BMD,CHE101,General Chemistry,3.0,46,SMD1,ST 06:00 PM - 07:30 PM,NAC301,40,CHE101,ST,06:00,07:30
253,BMD,CHE101,General Chemistry,3.0,47,BUN,RA 01:00 PM - 02:30 PM,SAC405,40,CHE101,RA,01:00,02:30
253,BMD,CHE101,General Chemistry,3.0,48,MMR3,RA 06:00 PM - 07:30 PM,NAC205,40,CHE101,RA,06:00,07:30
253,BMD,CHE101,General Chemistry,3.0,49,SFRH,MW 04:20 PM - 05:50 PM,SAC316,45,CHE101,MW,04:20,05:50
253,BMD,CHE101,General Chemistry,3.0,5,MKR,MW 08:00 AM - 09:30 AM,SAC316,40,CHE101,MW,08:00,09:30
253,BMD,CHE101,General Chemistry,3.0,50,ABI,RA 08:00 AM - 09:30 AM,OAT602,40,CHE101,RA,08:00,09:30
253,BMD,CHE101,General Chemistry,3.0,51,AYS,RA 11:20 AM - 12:50 PM,OAT602,40,CHE101,RA,11:20,12:50
253,BMD,CHE101,General Chemistry,3.0,6,PYN,ST 01:00 PM - 02:30 PM,NAC993,40,CHE101,ST,01:00,02:30
253,BMD,CHE101,General Chemistry,3.0,7,FZD,ST 02:40 PM - 04:10 PM,SAC802,40,CHE101,ST,02:40,04:10
253,BMD,CHE101,General Chemistry,3.0,8,HMS,MW 04:20 PM - 05:50 PM,SAC407,40,CHE101,MW,04:20,05:50
253,BMD,CHE101,General Chemistry,3.0,9,SOH,MW 04:20 PM - 05:50 PM,SAC404,40,CHE101,MW,04:20,05:50
253,BMD,CHE101L,General Chemistry Lab,1.0,1,MH1,M 11:20 AM - 02:20 PM,SAC409_V,20,CHE101L,M,11:20,02:20
253,BMD,CHE101L,General Chemistry Lab,1.0,10,HML,S 08:00 AM - 11:00 AM,SAC409,20,CHE101L,S,08:00,11:00
253,BMD,CHE101L,General Chemistry Lab,1.0,11,HML,S 08:00 AM - 11:00 AM,SAC409_V,20,CHE101L,S,08:00,11:00
253,BMD,CHE101L,General Chemistry Lab,1.0,12,SFRH,S 11:20 AM - 02:20 PM,SAC409,20,CHE101L,S,11:20,02:20
253,BMD,CHE101L,General Chemistry Lab,1.0,13,SFRH,S 11:20 AM - 02:20 PM,SAC409_V,20,CHE101L,S,11:20,02:20
253,BMD,CHE101L,General Chemistry Lab,1.0,14,SFRH,S 02:40 PM - 05:40 PM,SAC409,20,CHE101L,S,02:40,05:40
253,BMD,CHE101L,General Chemistry Lab,1.0,15,SFRH,S 02:40 PM - 05:40 PM,SAC409_V,20,CHE101L,S,02:40,05:40
253,BMD,CHE101L,General Chemistry Lab,1.0,16,ADP,M 08:00 AM - 11:00 AM,SAC409,20,CHE101L,M,08:00,11:00
253,BMD,CHE101L,General Chemistry Lab,1.0,17,ADP,M 08:00 AM - 11:00 AM,SAC409_V,20,CHE101L,M,08:00,11:00
253,BMD,CHE101L,General Chemistry Lab,1.0,18,FZD,M 11:20 AM - 02:20 PM,SAC409,20,CHE101L,M,11:20,02:20
253,BMD,CHE101L,General Chemistry Lab,1.0,19,HML,T 08:00 AM - 11:00 AM,SAC409,20,CHE101L,T,08:00,11:00
253,BMD,CHE101L,General Chemistry Lab,1.0,2,MH1,M 02:40 PM - 05:40 PM,SAC409,20,CHE101L,M,02:40,05:40
253,BMD,CHE101L,General Chemistry Lab,1.0,20,FZD,W 08:00 AM - 11:00 AM,SAC409,20,CHE101L,W,08:00,11:00
253,BMD,CHE101L,General Chemistry Lab,1.0,21,FZD,W 08:00 AM - 11:00 AM,SAC409_V,20,CHE101L,W,08:00,11:00
253,BMD,CHE101L,General Chemistry Lab,1.0,22,SFRH,W 11:20 AM - 02:20 PM,SAC409,20,CHE101L,W,11:20,02:20
253,BMD,CHE101L,General Chemistry Lab,1.0,23,SFRH,W 11:20 AM - 02:20 PM,SAC409_V,20,CHE101L,W,11:20,02:20
253,BMD,CHE101L,General Chemistry Lab,1.0,24,AAM4,R 11:20 AM - 02:20 PM,SAC409,20,CHE101L,R,11:20,02:20
253,BMD,CHE101L,General Chemistry Lab,1.0,25,AAM4,R 11:20 AM - 02:20 PM,SAC409_V,20,CHE101L,R,11:20,02:20
253,BMD,CHE101L,General Chemistry Lab,1.0,26,MLZ,R 02:40 PM - 05:40 PM,SAC409,20,CHE101L,R,02:40,05:40
253,BMD,CHE101L,General Chemistry Lab,1.0,27,MLZ,R 02:40 PM - 05:40 PM,SAC409_V,20,CHE101L,R,02:40,05:40
253,BMD,CHE101L,General Chemistry Lab,1.0,28,PYN,A 08:00 AM - 11:00 AM,SAC409,20,CHE101L,A,08:00,11:00
253,BMD,CHE101L,General Chemistry Lab,1.0,29,PYN,A 08:00 AM - 11:00 AM,SAC409_V,20,CHE101L,A,08:00,11:00
253,BMD,CHE101L,General Chemistry Lab,1.0,3,MH1,M 02:40 PM - 05:40 PM,SAC409_V,20,CHE101L,M,02:40,05:40
253,BMD,CHE101L,General Chemistry Lab,1.0,30,PYN,A 11:20 AM - 02:20 PM,SAC409,20,CHE101L,A,11:20,02:20
253,BMD,CHE101L,General Chemistry Lab,1.0,31,PYN,A 11:20 AM - 02:20 PM,SAC409_V,20,CHE101L,A,11:20,02:20
253,BMD,CHE101L,General Chemistry Lab,1.0,32,PYN,A 02:40 PM - 05:40 PM,SAC409,20,CHE101L,A,02:40,05:40
253,BMD,CHE101L,General Chemistry Lab,1.0,33,PYN,A 02:40 PM - 05:40 PM,SAC409_V,20,CHE101L,A,02:40,05:40
253,BMD,CHE101L,General Chemistry Lab,1.0,34,MUNTASIR,T 08:00 AM - 11:00 AM,SAC415B,20,CHE101L,T,08:00,11:00
253,BMD,CHE101L,General Chemistry Lab,1.0,35,MUNTASIR,T 08:00 AM - 11:00 AM,SAC415B_V,20,CHE101L,T,08:00,11:00
253,BMD,CHE101L,General Chemistry Lab,1.0,36,MUNTASIR,W 11:20 AM - 02:20 PM,SAC415B_V,20,CHE101L,W,11:20,02:20
253,BMD,CHE101L,General Chemistry Lab,1.0,37,MAZM,R 11:20 AM - 02:20 PM,SAC415B,20,CHE101L,R,11:20,02:20
253,BMD,CHE101L,General Chemistry Lab,1.0,38,MAZM,R 11:20 AM - 02:20 PM,SAC415B_V,20,CHE101L,R,11:20,02:20
253,BMD,CHE101L,General Chemistry Lab,1.0,39,AAM4,R 02:40 PM - 05:40 PM,SAC415B,20,CHE101L,R,02:40,05:40
253,BMD,CHE101L,General Chemistry Lab,1.0,4,MH1,T 11:20 AM - 02:20 PM,SAC409,20,CHE101L,T,11:20,02:20
253,BMD,CHE101L,General Chemistry Lab,1.0,40,MMR3,A 08:00 AM - 11:00 AM,SAC415B,20,CHE101L,A,08:00,11:00
253,BMD,CHE101L,General Chemistry Lab,1.0,41,MMR3,A 08:00 AM - 11:00 AM,SAC415B_V,20,CHE101L,A,08:00,11:00
253,BMD,CHE101L,General Chemistry Lab,1.0,42,MMR3,A 11:20 AM - 02:20 PM,SAC415B,20,CHE101L,A,11:20,02:20
253,BMD,CHE101L,General Chemistry Lab,1.0,43,MAZM,A 11:20 AM - 02:20 PM,SAC415B_V,20,CHE101L,A,11:20,02:20
253,BMD,CHE101L,General Chemistry Lab,1.0,44,MLZ,A 02:40 PM - 05:40 PM,SAC415B,20,CHE101L,A,02:40,05:40
253,BMD,CHE101L,General Chemistry Lab,1.0,45,MLZ,A 02:40 PM - 05:40 PM,SAC415B_V,20,CHE101L,A,02:40,05:40
253,BMD,CHE101L,General Chemistry Lab,1.0,5,MH1,T 11:20 AM - 02:20 PM,SAC409_V,20,CHE101L,T,11:20,02:20
253,BMD,CHE101L,General Chemistry Lab,1.0,6,MH1,T 02:40 PM - 05:40 PM,SAC409,20,CHE101L,T,02:40,05:40
253,BMD,CHE101L,General Chemistry Lab,1.0,7,MH1,T 02:40 PM - 05:40 PM,SAC409_V,20,CHE101L,T,02:40,05:40
253,BMD,CHE101L,General Chemistry Lab,1.0,8,MH1,W 02:40 PM - 05:40 PM,SAC409,20,CHE101L,W,02:40,05:40
253,BMD,CHE101L,General Chemistry Lab,1.0,9,MH1,W 02:40 PM - 05:40 PM,SAC409_V,20,CHE101L,W,02:40,05:40
253,BMD,CHE201,Biophysical Chemistry,3.0,1,ADP,ST 02:40 PM - 04:10 PM,NAC307,40,CHE201,ST,02:40,04:10
253,BMD,CHE201,Biophysical Chemistry,3.0,10,OFK,RA 01:00 PM - 02:30 PM,SAC802,40,CHE201,RA,01:00,02:30
253,BMD,CHE201,Biophysical Chemistry,3.0,11,OFK,RA 11:20 AM - 12:50 PM,NAC507,40,CHE201,RA,11:20,12:50
253,BMD,CHE201,Biophysical Chemistry,3.0,12,SNHT,RA 11:20 AM - 12:50 PM,SAC405,40,CHE201,RA,11:20,12:50
253,BMD,CHE201,Biophysical Chemistry,3.0,13,OFK,RA 08:00 AM - 09:30 AM,NAC301,40,CHE201,RA,08:00,09:30
253,BMD,CHE201,Biophysical Chemistry,3.0,14,SNHT,RA 02:40 PM - 04:10 PM,SAC402,40,CHE201,RA,02:40,04:10
253,BMD,CHE201,Biophysical Chemistry,3.0,15,ESD,ST 11:20 AM - 12:50 PM,SAC201,40,CHE201,ST,11:20,12:50
253,BMD,CHE201,Biophysical Chemistry,3.0,16,ADP,RA 09:40 AM - 11:10 AM,OAT602,40,CHE201,RA,09:40,11:10
253,BMD,CHE201,Biophysical Chemistry,3.0,17,ADP,RA 01:00 PM - 02:30 PM,OAT601,40,CHE201,RA,01:00,02:30
253,BMD,CHE201,Biophysical Chemistry,3.0,18,SNHT,RA 02:40 PM - 04:10 PM,OAT602,40,CHE201,RA,02:40,04:10
253,BMD,CHE201,Biophysical Chemistry,3.0,19,SNHT,RA 04:20 PM - 05:50 PM,NAC415,45,CHE201,RA,04:20,05:50
253,BMD,CHE201,Biophysical Chemistry,3.0,2,ADP,MW 01:00 PM - 02:30 PM,SAC802,40,CHE201,MW,01:00,02:30
253,BMD,CHE201,Biophysical Chemistry,3.0,3,ADP,MW 02:40 PM - 04:10 PM,NAC507,40,CHE201,MW,02:40,04:10
253,BMD,CHE201,Biophysical Chemistry,3.0,4,ADP,RA 09:40 AM - 11:10 AM,SAC407,40,CHE201,RA,09:40,11:10
253,BMD,CHE201,Biophysical Chemistry,3.0,5,ADP,RA 11:20 AM - 12:50 PM,SAC407,40,CHE201,RA,11:20,12:50
253,BMD,CHE201,Biophysical Chemistry,3.0,6,NRO,ST 08:00 AM - 09:30 AM,SAC511,40,CHE201,ST,08:00,09:30
253,BMD,CHE201,Biophysical Chemistry,3.0,7,NRO,ST 01:00 PM - 02:30 PM,NAC301,40,CHE201,ST,01:00,02:30
253,BMD,CHE201,Biophysical Chemistry,3.0,9,ESD,MW 01:00 PM - 02:30 PM,NAC301,40,CHE201,MW,01:00,02:30
253,BMD,CHE202,Bio-Organic Chemistry,3.0,1,MKUN,MW 08:00 AM - 09:30 AM,SAC405,40,CHE202,MW,08:00,09:30
253,BMD,CHE202,Bio-Organic Chemistry,3.0,10,AYS,RA 11:20 AM - 12:50 PM,SAC406,40,CHE202,RA,11:20,12:50
253,BMD,CHE202,Bio-Organic Chemistry,3.0,11,AYS,RA 02:40 PM - 04:10 PM,SAC406,40,CHE202,RA,02:40,04:10
253,BMD,CHE202,Bio-Organic Chemistry,3.0,12,MAR5,RA 02:40 PM - 04:10 PM,SAC802,40,CHE202,RA,02:40,04:10
253,BMD,CHE202,Bio-Organic Chemistry,3.0,13,AYS,RA 01:00 PM - 02:30 PM,NAC211,45,CHE202,RA,01:00,02:30
253,BMD,CHE202,Bio-Organic Chemistry,3.0,2,MKUN,MW 09:40 AM - 11:10 AM,SAC201,40,CHE202,MW,09:40,11:10
253,BMD,CHE202,Bio-Organic Chemistry,3.0,3,MIO,MW 08:00 AM - 09:30 AM,SAC403,40,CHE202,MW,08:00,09:30
253,BMD,CHE202,Bio-Organic Chemistry,3.0,4,MIO,ST 08:00 AM - 09:30 AM,SAC403,40,CHE202,ST,08:00,09:30
253,BMD,CHE202,Bio-Organic Chemistry,3.0,5,MIO,ST 01:00 PM - 02:30 PM,SAC407,40,CHE202,ST,01:00,02:30
253,BMD,CHE202,Bio-Organic Chemistry,3.0,6,MIO,ST 09:40 AM - 11:10 AM,SAC513,40,CHE202,ST,09:40,11:10
253,BMD,CHE202,Bio-Organic Chemistry,3.0,8,TSHQ,RA 09:40 AM - 11:10 AM,SAC403,40,CHE202,RA,09:40,11:10
253,BMD,CHE202,Bio-Organic Chemistry,3.0,9,TSHQ,RA 11:20 AM - 12:50 PM,SAC403,40,CHE202,RA,11:20,12:50
253,BMD,CHE202L,Bio-Organic Chemistry Lab,1.0,1,MKUN,T 11:20 AM - 02:20 PM,SAC415B,20,CHE202L,T,11:20,02:20
253,BMD,CHE202L,Bio-Organic Chemistry Lab,1.0,10,NRO,T 02:40 PM - 05:40 PM,SAC415B,20,CHE202L,T,02:40,05:40
253,BMD,CHE202L,Bio-Organic Chemistry Lab,1.0,11,NRO,T 02:40 PM - 05:40 PM,SAC415B_V,20,CHE202L,T,02:40,05:40
253,BMD,CHE202L,Bio-Organic Chemistry Lab,1.0,12,THN,W 08:00 AM - 11:00 AM,SAC415B,20,CHE202L,W,08:00,11:00
253,ECE,CSE115,Programming Language I,3.0,19,TBA,RA 09:40 AM - 11:10 AM,LIB603,0,CSE115,RA,09:40,11:10
253,ECE,CSE115,Programming Language I,3.0,2,NvA,ST 09:40 AM - 11:10 AM,SAC308,35,CSE115,ST,09:40,11:10
253,ECE,CSE115,Programming Language I,3.0,3,RjP,ST 09:40 AM - 11:10 AM,SAC310,35,CSE115,ST,09:40,11:10
253,ECE,CSE115,Programming Language I,3.0,4,MSRb,ST 01:00 PM - 02:30 PM,SAC307,35,CSE115,ST,01:00,02:30
253,ECE,CSE115,Programming Language I,3.0,5,TBA,ST 08:00 AM - 09:30 AM,SAC307,35,CSE115,ST,08:00,09:30
253,ECE,CSE115,Programming Language I,3.0,6,MLD,ST 09:40 AM - 11:10 AM,LIB607,35,CSE115,ST,09:40,11:10
253,ECE,CSE115,Programming Language I,3.0,7,MLE,ST 01:00 PM - 02:30 PM,SAC308,35,CSE115,ST,01:00,02:30
253,ECE,CSE115,Programming Language I,3.0,8,MLE,ST 04:20 PM - 05:50 PM,SAC308,35,CSE115,ST,04:20,05:50
253,ECE,CSE115,Programming Language I,3.0,9,HSM,RA 02:40 PM - 04:10 PM,SAC513,35,CSE115,RA,02:40,04:10
253,ECE,CSE115L,Programming Language I Lab,1.0,1,NvA,ST 11:20 AM - 12:50 PM,LIB602,35,CSE115L,ST,11:20,12:50
253,ECE,CSE115L,Programming Language I Lab,1.0,10,TnS1,MW 11:20 AM - 12:50 PM,LIB603,35,CSE115L,MW,11:20,12:50
253,ECE,CSE115L,Programming Language I Lab,1.0,11,TnS1,MW 01:00 PM - 02:30 PM,LIB602,0,CSE115L,MW,01:00,02:30
253,ECE,CSE115L,Programming Language I Lab,1.0,12,RIH,ST 11:20 AM - 12:50 PM,LIB609,0,CSE115L,ST,11:20,12:50
253,ECE,CSE115L,Programming Language I Lab,1.0,13,OISD,MW 11:20 AM - 12:50 PM,LIB611,0,CSE115L,MW,11:20,12:50
253,ECE,CSE115L,Programming Language I Lab,1.0,14,OISD,ST 09:40 AM - 11:10 AM,LIB605,0,CSE115L,ST,09:40,11:10
253,ECE,CSE115L,Programming Language I Lab,1.0,15,AKR,RA 01:00 PM - 02:30 PM,LIB602,0,CSE115L,RA,01:00,02:30
